Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|19/01/2024|Vente|810000,00|6||RUE|2580|DE LA MISERICORDE|6400|CANNES|06|29||BP|34||4|120,75|||||||||1|3|Dépendance||0|0|||
|||||||000001|19/01/2024|Vente|810000,00|6||RUE|2580|DE LA MISERICORDE|6400|CANNES|06|29||BP|34||4|120,75|||||||||1|2|Appartement||25|1|||
|||||||000001|19/01/2024|Vente|810000,00|6||RUE|2580|DE LA MISERICORDE|6400|CANNES|06|29||BP|34||3|120,75|||||||||1|3|Dépendance||0|0|||
|||||||000001|04/01/2024|Vente|117000,00|25||RUE|0460|BORNIOL|6400|CANNES|06|29||BO|74||1|30,12|||||||||1|2|Appartement||36|2|||
|||||||000001|24/01/2024|Echange|25000,00|45||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CW|152||79||||||||||1|3|Dépendance||0|0|||
|||||||000002|24/01/2024|Echange|19000,00|49||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CW|152||131||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/01/2024|Vente|200000,00|15||RUE|3570|ST DIZIER|6400|CANNES|06|29||BP|441||151||||||||||1|2|Appartement||45|2|||
|||||||000001|16/01/2024|Vente|25000,00|19||RUE|4020|DE TURCKHEIM|6400|CANNES|06|29||CV|192||14||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||189|50,02|190||||||||2|2|Appartement||42|2|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||46||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||55||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||63||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||64||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||69||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||78||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||79||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||82||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||156||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||157||90||||||||2|2|Appartement||86|2|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||158||170||80||||||3|2|Appartement||116|3|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||159||83||||||||2|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||157||90||||||||2|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||157||90||||||||2|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||189|50,02|190||||||||2|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||158||170||80||||||3|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||158||170||80||||||3|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||158||170||80||||||3|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||158||170||80||||||3|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|3650000,00|77||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CK|83||159||83||||||||2|3|Dépendance||0|0|||
|||||||000001|17/01/2024|Vente|285000,00|3||RUE|2560|DES MIMOSAS|6400|CANNES|06|29||BW|170||319|62,01|||||||||1|4|Local industriel. commercial ou assimilé||62|0|||
|||||||000001|19/01/2024|Vente|455938,00|10||RUE|3430|DU ROCHER|6400|CANNES|06|29||BM|74||2||3||6||7||||4|2|Appartement||104|4|||
|||||||000001|12/01/2024|Vente|462000,00|13||AV|2680|MONTROSE|6400|CANNES|06|29||DH|255||358||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/01/2024|Vente|462000,00|13||AV|2680|MONTROSE|6400|CANNES|06|29||DH|255||372||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/01/2024|Vente|462000,00|13||AV|2680|MONTROSE|6400|CANNES|06|29||DH|255||546|67,60|||||||||1|2|Appartement||67|2|||
|||||||000001|09/01/2024|Vente|597700,00|5||IMP|0035|ALEXANDRA|6400|CANNES|06|29||CI|111||19||20||31|103,49|32||||4|2|Appartement||102|4|||
|||||||000001|09/01/2024|Vente|597700,00|5||IMP|0035|ALEXANDRA|6400|CANNES|06|29||CI|111||19||20||31|103,49|32||||4|3|Dépendance||0|0|||
|||||||000001|22/01/2024|Vente|600000,00|9||RUE|1470|GENERAL FERRIE|6400|CANNES|06|29||BX|189||159|74,35|26||||||||2|3|Dépendance||0|0|||
|||||||000001|22/01/2024|Vente|600000,00|6||RUE|1470|GENERAL FERRIE|6400|CANNES|06|29||BX|189||300||||||||||1|3|Dépendance||0|0|||
|||||||000001|22/01/2024|Vente|600000,00|9||RUE|1470|GENERAL FERRIE|6400|CANNES|06|29||BX|189||159|74,35|26||||||||2|2|Appartement||88|3|||
|||||||000001|11/01/2024|Vente|330000,00|64|T|RUE|0170|D ANTIBES|6400|CANNES|06|29||BT|262||1616|34,01|||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2024|Vente|330000,00|64|T|RUE|0170|D ANTIBES|6400|CANNES|06|29||BT|262||1616|34,01|||||||||1|2|Appartement||36|1|||
|||||||000001|15/01/2024|Vente|422000,00|27||BD|2660|MONTFLEURY|6400|CANNES|06|29||CV|201||39|111,69|||||||||1|2|Appartement||68|3|||
|||||||000001|12/01/2024|Vente|535000,00|23||BD|0600|CARNOT|6400|CANNES|06|29||BK|75||1||16|99,20|||||||2|2|Appartement||92|4|||
|||||||000001|12/01/2024|Vente|535000,00|23||BD|0600|CARNOT|6400|CANNES|06|29||BK|75||1||16|99,20|||||||2|3|Dépendance||0|0|||
|||||||000001|25/01/2024|Vente|156500,00|4||AV|0280|DE LA BARONNE|6400|CANNES|06|29||CY|16||232||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/01/2024|Vente|156500,00|4||AV|0280|DE LA BARONNE|6400|CANNES|06|29||CY|16||789|43,30|||||||||1|2|Appartement||49|2|||
|||||||000001|23/01/2024|Vente|5900000,00|7||AV|2678|MONTROUGE|6400|CANNES|06|29||CM|5||2|400,02|5||||||||2|2|Appartement||210|6|||
|||||||000001|23/01/2024|Vente|5900000,00|7||AV|2678|MONTROUGE|6400|CANNES|06|29||CM|5||2|400,02|5||||||||2|3|Dépendance||0|0|||
|||||||000001|23/01/2024|Vente|5900000,00|7||AV|2678|MONTROUGE|6400|CANNES|06|29||CM|5||13||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/01/2024|Vente|5900000,00|7||AV|2678|MONTROUGE|6400|CANNES|06|29||CM|5||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/01/2024|Vente|5900000,00|7||AV|2678|MONTROUGE|6400|CANNES|06|29||CM|5||7||||||||||1|3|Dépendance||0|0|||
|||||||000001|23/01/2024|Vente|5900000,00|7||AV|2678|MONTROUGE|6400|CANNES|06|29||CM|5||6||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/01/2024|Vente|30000,00|48||BD|3400|DU RIOU|6400|CANNES|06|29||AW|288||110||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/01/2024|Vente|750000,00|45||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BX|99||248|31,11|||||||||1|2|Appartement||36|1|||
|||||||000001|12/01/2024|Vente|611000,00|34||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|201||1247||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/01/2024|Vente|611000,00|34||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|201||530||||||||||1|3|Dépendance||0|0|||
|||||||000001|12/01/2024|Vente|611000,00|34||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|201||565|87,74|||||||||1|2|Appartement||103|3|||
|||||||000001|15/01/2024|Vente|205000,00|91||BD|0600|CARNOT|6400|CANNES|06|29||BI|127||76||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|205000,00|91||BD|0600|CARNOT|6400|CANNES|06|29||BI|127||159|51,01|4||||||||2|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|205000,00|91||BD|0600|CARNOT|6400|CANNES|06|29||BI|127||159|51,01|4||||||||2|2|Appartement||54|2|||
|||||||000001|04/01/2024|Vente|230000,00|40||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CV|227||67||||||||||1|2|Appartement||66|2|||
|||||||000001|04/01/2024|Vente|230000,00|40||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CV|227||42||||||||||1|3|Dépendance||0|0|||
|||||||000001|04/01/2024|Vente|230000,00|40||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CV|227||16||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|493180,00|210||BD|1960|LEADER|6400|CANNES|06|29||AY|651||78||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|493180,00|210||BD|1960|LEADER|6400|CANNES|06|29||AY|674||26|79,05|||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|493180,00|210||BD|1960|LEADER|6400|CANNES|06|29||AY|674||26|79,05|||||||||1|2|Appartement||79|3|||
|||||||000001|30/01/2024|Vente|284600,00|113||BD|0600|CARNOT|6400|CANNES|06|29||BH|138||90|82,66|||||||||1|4|Local industriel. commercial ou assimilé||115|0|||
|||||||000001|15/01/2024|Vente|559000,00|61||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|193||26||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|559000,00|61||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|193||40||76|74,04|||||||2|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|559000,00|61||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|193||40||76|74,04|||||||2|2|Appartement||74|3|||
|||||||000001|15/01/2024|Vente|559000,00|61||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CI|193||40||76|74,04|||||||2|3|Dépendance||0|0|||
|||||||000001|08/01/2024|Vente|390000,00|144||BD|1130|EUGENE GAZAGNAIRE|6400|CANNES|06|29||BZ|137||10||25|30,09|||||||2|2|Appartement||48|1|||
|||||||000001|08/01/2024|Vente|390000,00|144||BD|1130|EUGENE GAZAGNAIRE|6400|CANNES|06|29||BZ|137||10||25|30,09|||||||2|3|Dépendance||0|0|||
|||||||000001|08/01/2024|Vente|50000,00|13||RUE|3380|RICORD LATY|6400|CANNES|06|29||CE|89||4||||||||||1|3|Dépendance||0|0|||
|||||||000001|25/01/2024|Vente|255000,00|128||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||DH|145||14||57|72,28|||||||2|3|Dépendance||0|0|||
|||||||000001|25/01/2024|Vente|255000,00|128||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||DH|145||14||57|72,28|||||||2|2|Appartement||72|4|||
|||||||000001|25/01/2024|Vente|225000,00|125||RUE|0170|D ANTIBES|6400|CANNES|06|29||BW|45||513||||||||||1|2|Appartement||42|2|||
|||||||000001|25/01/2024|Vente|225000,00|125||RUE|0170|D ANTIBES|6400|CANNES|06|29||BW|45||285||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2024|Vente|8000,00|19||RUE|2920|PASTEUR|6400|CANNES|06|29||BX|58||18||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2024|Vente|278750,00|6||AV|1640|DES HESPERIDES|6400|CANNES|06|29||BZ|81||35|30,29|||||||||1|2|Appartement||36|1|||
|||||||000001|19/01/2024|Vente|1350000,00|28|B|RUE|3740|DES SERBES|6400|CANNES|06|29||BT|262||513||969|80,81|||||||2|2|Appartement||82|2|||
|||||||000001|19/01/2024|Vente|1350000,00|28|B|RUE|3740|DES SERBES|6400|CANNES|06|29||BT|262||513||969|80,81|||||||2|3|Dépendance||0|0|||
|||||||000001|19/01/2024|Vente|1350000,00|28|B|RUE|3740|DES SERBES|6400|CANNES|06|29||BT|262||513||969|80,81|||||||2|3|Dépendance||0|0|||
|||||||000001|19/01/2024|Vente|1350000,00|38|T|RUE|3740|DES SERBES|6400|CANNES|06|29||BT|262||614||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/01/2024|Vente|110000,00|4||AV|0280|DE LA BARONNE|6400|CANNES|06|29||CY|16||219||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/01/2024|Vente|110000,00|17||AV|1260|DE LA FLOTTE|6400|CANNES|06|29||CY|16||634||||||||||1|3|Dépendance||0|0|||
|||||||000001|18/01/2024|Vente|110000,00|4||AV|0280|DE LA BARONNE|6400|CANNES|06|29||CY|16||561|25,39|||||||||1|2|Appartement||28|1|||
|||||||000001|18/01/2024|Vente|20000,00|77||AV|2340|MARECHAL GALLIENI|6400|CANNES|06|29||CZ|118||8||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/01/2024|Vente|265630,00|9||RUE|3190|PONT ST VICTOR|6400|CANNES|06|29||BN|103||5|48,58|||||||||1|2|Appartement||51|2|||
|||||||000001|31/01/2024|Vente|21000,00|2||RUE|3330|RENE VIGLIENO|6400|CANNES|06|29||BI|407||203||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2024|Vente|320000,00|2||RUE|0370|DE BELFORT|6400|CANNES|06|29||BM|86||31|68,03|||||||||1|2|Appartement||78|3|||
|||||||000001|29/01/2024|Vente|320000,00|2||RUE|0370|DE BELFORT|6400|CANNES|06|29||BM|86||18||||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2024|Vente|240000,00|11||RUE|1165|DES FAUVETTES|6400|CANNES|06|29||AW|97||25||||||||||1|2|Appartement||35|2|||
|||||||000001|30/01/2024|Vente|399200,00|8||RUE|0080|D ALGER|6400|CANNES|06|29||BW|206||17|76,00|18||||||||2|2|Appartement||50|4|||
|||||||000001|30/01/2024|Vente|399200,00|8||RUE|0080|D ALGER|6400|CANNES|06|29||BW|206||25||26||||||||2|3|Dépendance||0|0|||
|||||||000001|30/01/2024|Vente|399200,00|8||RUE|0080|D ALGER|6400|CANNES|06|29||BW|206||27||||||||||1|2|Appartement||6|0|||
|||||||000001|30/01/2024|Vente|399200,00|8||RUE|0080|D ALGER|6400|CANNES|06|29||BW|206||28||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|799900,00|23||AV|0550|DE LA CALIFORNIE|6400|CANNES|06|29||CM|154||10||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|799900,00|23||AV|0550|DE LA CALIFORNIE|6400|CANNES|06|29||CM|154||44||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|799900,00|23||AV|0550|DE LA CALIFORNIE|6400|CANNES|06|29||CM|154||20||37||54||||||3|2|Appartement||68|3|||
|||||||000001|15/01/2024|Vente|799900,00|23||AV|0550|DE LA CALIFORNIE|6400|CANNES|06|29||CM|154||5||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|799900,00|23||AV|0550|DE LA CALIFORNIE|6400|CANNES|06|29||CM|154||9||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|799900,00|23||AV|0550|DE LA CALIFORNIE|6400|CANNES|06|29||CM|154||20||37||54||||||3|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Vente|799900,00|23||AV|0550|DE LA CALIFORNIE|6400|CANNES|06|29||CM|154||20||37||54||||||3|3|Dépendance||0|0|||
|||||||000001|24/01/2024|Vente|13150000,00|2||PL|1453|DE LA GARE|6400|CANNES|06|29||CR|179|1|||||||||||0||||||||
|||||||000001|09/01/2024|Vente|365000,00|64|T|RUE|0170|D ANTIBES|6400|CANNES|06|29||BT|262||1614|42,05|||||||||1|2|Appartement||41|1|||
|||||||000001|17/01/2024|Vente|135000,00|99||BD|0600|CARNOT|6400|CANNES|06|29||BH|82||84|52,82|||||||||1|2|Appartement||55|2|||
|||||||000001|17/01/2024|Vente|135000,00|99||BD|0600|CARNOT|6400|CANNES|06|29||BH|82||84|52,82|||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2024|Vente|135000,00|99||BD|0600|CARNOT|6400|CANNES|06|29||BH|82||36||||||||||1|3|Dépendance||0|0|||
|||||||000001|09/01/2024|Vente|65000,00|38|T|RUE|3740|DES SERBES|6400|CANNES|06|29||BT|262||551||||||||||1|3|Dépendance||0|0|||
|||||||000001|31/01/2024|Vente|334000,00|26||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|329||33||||||||||1|3|Dépendance||0|0|||
|||||||000001|31/01/2024|Vente|334000,00|26||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|329||26|43,08|||||||||1|2|Appartement||42|2|||
|||||||000001|31/01/2024|Vente|334000,00|26||AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|329||55||||||||||1|3|Dépendance||0|0|||
|||||||000001|15/01/2024|Echange|80000,00|45||BD|0880|DE LA CROISETTE|6400|CANNES|06|29||BX|99||322||||||||||1|3|Dépendance||0|0|||
|||||||000002|15/01/2024|Echange|80000,00|8||RUE|1635|HENRI RUHL|6400|CANNES|06|29||BX|191||13||||||||||1|3|Dépendance||0|0|||
|||||||000002|15/01/2024|Echange|80000,00|8||RUE|1635|HENRI RUHL|6400|CANNES|06|29||BX|191||14||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2024|Vente|470000,00|30||BD|1140|EUGENE TRIPET|6400|CANNES|06|29||CH|254||885|81,76|||||||||1|2|Appartement||100|3|||
|||||||000001|16/01/2024|Vente|470000,00|16||BD|0040|ALEXANDRE 3|6400|CANNES|06|29||CH|254||93||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2024|Vente|470000,00|22||BD|1140|EUGENE TRIPET|6400|CANNES|06|29||CH|254||315||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2024|Vente|470000,00|30||BD|1140|EUGENE TRIPET|6400|CANNES|06|29||CH|254||885|81,76|||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2024|Vente|261000,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||24||64|64,76|||||||2|2|Appartement||65|4|||
|||||||000001|10/01/2024|Vente|261000,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||24||64|64,76|||||||2|3|Dépendance||0|0|||
|||||||000001|10/01/2024|Vente|261000,00|12||IMP|3419|DU ROC|6400|CANNES|06|29||BH|89||102||||||||||1|3|Dépendance||0|0|||
|||||||000001|05/01/2024|Vente|50000,00|90||RUE|0170|D ANTIBES|6400|CANNES|06|29||BV|149||2454||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2024|Vente|581700,00|34||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|41||3||||||||||1|3|Dépendance||0|0|||
|||||||000001|16/01/2024|Vente|581700,00|34||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|41||173|80,02|||||||||1|2|Appartement||78|3|||
|||||||000001|16/01/2024|Vente|581700,00|34||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|41||127||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/01/2024|Vente|515000,00|10||AV|0500|BRANLY|6400|CANNES|06|29||BX|109||100|51,01|18||||||||2|2|Appartement||50|2|||
|||||||000001|30/01/2024|Vente|515000,00|10||AV|0500|BRANLY|6400|CANNES|06|29||BX|109||100|51,01|18||||||||2|3|Dépendance||0|0|||
|||||||000001|30/01/2024|Vente|515000,00|10||AV|0500|BRANLY|6400|CANNES|06|29||BX|109||1||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/01/2024|Vente|12000,00|1||AV|0130|DES ANGLAIS|6400|CANNES|06|29||CZ|111||143||||||||||1|3|Dépendance||0|0|||
|||||||000001|30/01/2024|Vente|110000,00|157||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||CZ|35||2|46,57|3||||||||2|4|Local industriel. commercial ou assimilé||35|0|||
|||||||000001|30/01/2024|Vente|434200,00|20||RUE|1930|LATOUR-MAUBOURG|6400|CANNES|06|29||BX|76||73|47,93|||||||||1|2|Appartement||60|2|||
|||||||000001|29/01/2024|Vente|310000,00|2||RUE|4120|VELASQUEZ|6400|CANNES|06|29||CH|165||140|39,91|||||||||1|3|Dépendance||0|0|||
|||||||000001|29/01/2024|Vente|310000,00|2||RUE|4120|VELASQUEZ|6400|CANNES|06|29||CH|165||140|39,91|||||||||1|2|Appartement||41|2|||
|||||||000001|10/01/2024|Vente|610000,00|30|B|AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|329||243||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2024|Vente|610000,00|30|B|AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|329||223|98,63|||||||||1|2|Appartement||100|4|||
|||||||000001|10/01/2024|Vente|610000,00|30|B|AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|329||229||||||||||1|3|Dépendance||0|0|||
|||||||000001|10/01/2024|Vente|610000,00|30|B|AV|1680|ISOLA BELLA|6400|CANNES|06|29||CV|329||230||||||||||1|3|Dépendance||0|0|||
|||||||000001|19/01/2024|Vente|415000,00|14||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|8||145|65,40|97||||||||2|2|Appartement||73|3|||
|||||||000001|19/01/2024|Vente|415000,00|14||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|8||145|65,40|97||||||||2|3|Dépendance||0|0|||
|||||||000001|19/01/2024|Vente|415000,00|14||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CH|8||145|65,40|97||||||||2|3|Dépendance||0|0|||
|||||||000001|10/01/2024|Vente|115000,00|12||RUE|2290|MARCELLIN BERTHELOT|6400|CANNES|06|29||CT|160||10||29|22,13|||||||2|3|Dépendance||0|0|||
|||||||000001|10/01/2024|Vente|115000,00|12||RUE|2290|MARCELLIN BERTHELOT|6400|CANNES|06|29||CT|160||10||29|22,13|||||||2|2|Appartement||22|1|||
|||||||000001|08/01/2024|Vente|2800000,00|56||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CL|179||53|217,45|||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2024|Vente|2800000,00|56||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CL|179||53|217,45|||||||||1|2|Appartement||226|5|||
|||||||000001|08/01/2024|Vente|2800000,00|56||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CL|179||20||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2024|Vente|2800000,00|56||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CL|179||33||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2024|Vente|2800000,00|56||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CL|179||45|32,75|||||||||1|2|Appartement||33|1|||
|||||||000001|08/01/2024|Vente|2800000,00|56||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CL|179||4||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2024|Vente|2800000,00|56||AV|3450|DU ROI ALBERT|6400|CANNES|06|29||CL|179||77||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2024|Vente|1040000,00|59||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CM|96||127|17,00|||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2024|Vente|1040000,00|59||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CM|96||203||||||||||1|3|Dépendance||0|0|||
|||||||000001|17/01/2024|Vente|1040000,00|59||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CM|96||204|92,05|||||||||1|2|Appartement||95|3|||
|||||||000001|17/01/2024|Vente|1040000,00|59||AV|2347|DU MARECHAL JUIN|6400|CANNES|06|29||CM|96||88||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2024|Vente|630000,00|9||RUE|1900|LACOUR|6400|CANNES|06|29||CH|258||810|100,43|||||||||1|2|Appartement||100|4|||
|||||||000001|11/01/2024|Vente|630000,00|9||RUE|1900|LACOUR|6400|CANNES|06|29||CH|258||497||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/01/2024|Vente|51000,00|2||RUE|2970|PAUL SERRAILLER|6400|CANNES|06|29||CD|119||68||||||||||1|3|Dépendance||0|0|||
|||||||000001|08/01/2024|Vente|220000,00|23||AV|0560|DU CAMP LONG|6400|CANNES|06|29||DE|52||26||||||||||1|2|Appartement||68|3|||
|||||||000002|08/01/2024|Vente|110000,00|23||AV|0560|DU CAMP LONG|6400|CANNES|06|29||DE|52||26||||||||||1|2|Appartement||68|3|||
|||||||000001|23/01/2024|Vente|337000,00|10||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CT|172||16085|50,60|16119||||||||2|3|Dépendance||0|0|||
|||||||000001|23/01/2024|Vente|337000,00|10||AV|4050|DE VALLAURIS|6400|CANNES|06|29||CT|172||16085|50,60|16119||||||||2|2|Appartement||45|2|||
|||||||000001|23/01/2024|Vente|337000,00|10|C|AV|4050|DE VALLAURIS|6400|CANNES|06|29||CT|172||21046||||||||||1|3|Dépendance||0|0|||
|||||||000001|11/01/2024|Vente|1500,00|62||BD|3350|DE LA REPUBLIQUE|6400|CANNES|06|29||CT|109||161||||||||||1|3|Dépendance||0|0|||
|||||||000001|24/01/2024|Vente|20000,00|210||BD|1960|LEADER|6400|CANNES|06|29||AY|651||27||||||||||1|3|Dépendance||0|0|||
